iso3,country,scenario,year,gdp_pc,population,urbanization,education_years,gini,corruption,poverty_3usd,poverty_4_2usd,poverty_8_3usd
ETH,Ethiopia,SSP1,2050,26998.11930398872,131915598.47422187,34.83001499634297,5.498481887492144,45.92801681978975,0.020381282822525826,8.44375,14.770437499999998,22.9075
ETH,Ethiopia,SSP1,2100,40962.663771569096,154148564.5092031,39.83001499634297,7.373481887492144,39.67801681978975,0.5203812828225258,0.0,2.2294999999999994,6.544999999999999
ETH,Ethiopia,SSP2,2030,21412.30151695657,123022412.06022939,32.83001499634297,4.748481887492144,49.05301681978975,-0.22961871717747423,18.57625,31.0935625,46.282500000000006
ETH,Ethiopia,SSP2,2050,26998.11930398872,131915598.47422187,34.83001499634297,5.498481887492144,47.80301681978975,-0.1296187171774742,13.268750000000002,23.210687500000002,35.9975
ETH,Ethiopia,SSP2,2100,40962.663771569096,154148564.5092031,39.83001499634297,7.373481887492144,44.67801681978975,0.1203812828225258,0.0,3.5034999999999994,10.284999999999998
ETH,Ethiopia,SSP3,2030,19783.104662405527,127469005.26722562,32.33001499634297,4.498481887492144,50.30301681978975,-0.35461871717747423,28.708750000000002,48.0536875,71.5275
ETH,Ethiopia,SSP3,2050,22110.52874033559,145255378.0952106,33.33001499634297,4.748481887492144,51.55301681978975,-0.5046187171774742,20.50625,35.8710625,55.63249999999999
ETH,Ethiopia,SSP3,2100,27929.088935160747,189721310.16517305,35.83001499634297,5.373481887492144,54.67801681978975,-0.8796187171774742,0.0,5.414499999999999,15.894999999999996
ETH,Ethiopia,SSP5,2030,21412.30151695657,123022412.06022939,32.83001499634297,4.748481887492144,49.42801681978975,-0.2546187171774742,15.19875,25.4401875,37.86750000000001
ETH,Ethiopia,SSP5,2050,26998.11930398872,131915598.47422187,34.83001499634297,5.498481887492144,48.92801681978975,-0.2046187171774742,10.856250000000001,18.990562500000003,29.4525
ETH,Ethiopia,SSP5,2100,40962.663771569096,154148564.5092031,39.83001499634297,7.373481887492144,47.67801681978975,-0.07961871717747421,0.0,2.8665,8.415
FCS,Fragile and conflict affected situations,SSP1,2030,10774.936193880716,108861149.07906505,77.19961318591665,6.5332102749684315,42.43671427457001,-0.729305070012464,12.770625,18.264749999999996,26.46
FCS,Fragile and conflict affected situations,SSP1,2050,13585.789114023512,116730629.735383,79.19961318591665,7.2832102749684315,39.93671427457001,-0.529305070012464,9.121875000000001,13.634249999999998,20.58
FCS,Fragile and conflict affected situations,SSP1,2100,20612.9214143805,136404331.37617788,84.19961318591665,9.158210274968432,33.68671427457001,-0.029305070012463963,0.0,2.0579999999999994,5.879999999999998
FCS,Fragile and conflict affected situations,SSP2,2030,10774.936193880716,108861149.07906505,77.19961318591665,6.5332102749684315,43.06171427457001,-0.779305070012464,20.068125000000002,28.70175,41.580000000000005
FCS,Fragile and conflict affected situations,SSP2,2050,13585.789114023512,116730629.735383,79.19961318591665,7.2832102749684315,41.81171427457001,-0.679305070012464,14.334375000000001,21.425250000000002,32.34
FCS,Fragile and conflict affected situations,SSP2,2100,20612.9214143805,136404331.37617788,84.19961318591665,9.158210274968432,38.68671427457001,-0.429305070012464,0.0,3.2339999999999995,9.239999999999998
FCS,Fragile and conflict affected situations,SSP3,2030,9955.104092172402,112795889.40722401,76.69961318591665,6.2832102749684315,44.31171427457001,-0.904305070012464,31.014375,44.35724999999999,64.25999999999999
FCS,Fragile and conflict affected situations,SSP3,2050,11126.292808898565,128534850.71985994,77.69961318591665,6.5332102749684315,45.56171427457001,-1.054305070012464,22.153125,33.111749999999994,49.97999999999999
FCS,Fragile and conflict affected situations,SSP3,2100,14054.264600713977,167882254.0014497,80.19961318591665,7.1582102749684315,48.68671427457001,-1.429305070012464,0.0,4.997999999999998,14.279999999999996
FCS,Fragile and conflict affected situations,SSP5,2030,10774.936193880716,108861149.07906505,77.19961318591665,6.5332102749684315,43.43671427457001,-0.804305070012464,16.419375000000002,23.483249999999998,34.02
FCS,Fragile and conflict affected situations,SSP5,2050,13585.789114023512,116730629.735383,79.19961318591665,7.2832102749684315,42.93671427457001,-0.754305070012464,11.728125,17.52975,26.46
FCS,Fragile and conflict affected situations,SSP5,2100,20612.9214143805,136404331.37617788,84.19961318591665,9.158210274968432,41.68671427457001,-0.629305070012464,0.0,2.6459999999999995,7.56
FIN,Finland,SSP1,2030,5747.170801946133,110742305.62013876,63.43810729660639,10.749299014982066,45.53274001167985,1.0517041589250693,0.06124999999999999,0.06212499999999999,0.126
FIN,Finland,SSP1,2050,7246.432750279907,118747773.49629337,65.43810729660639,11.499299014982066,43.03274001167985,1.2517041589250693,0.04375,0.04637499999999999,0.09799999999999999
FIN,Finland,SSP1,2100,10994.587621114342,138761443.1866799,70.43810729660639,13.374299014982066,36.78274001167985,1.7517041589250693,0.0,0.0069999999999999975,0.02799999999999999
FIN,Finland,SSP2,2030,5747.170801946133,110742305.62013876,63.43810729660639,10.749299014982066,46.15774001167985,1.0017041589250693,0.09625000000000002,0.097625,0.19800000000000004
FIN,Finland,SSP2,2050,7246.432750279907,118747773.49629337,65.43810729660639,11.499299014982066,44.90774001167985,1.1017041589250693,0.06875,0.07287500000000001,0.154
FIN,Finland,SSP2,2100,10994.587621114342,138761443.1866799,70.43810729660639,13.374299014982066,41.78274001167985,1.3517041589250693,0.0,0.011,0.044
FIN,Finland,SSP3,2030,5309.886067015449,114745039.55821605,62.93810729660639,10.499299014982066,47.40774001167985,0.8767041589250693,0.14875000000000002,0.150875,0.30600000000000005
FIN,Finland,SSP3,2050,5934.578545487855,130755975.31052528,63.93810729660639,10.749299014982066,48.65774001167985,0.7267041589250692,0.10625000000000001,0.112625,0.238
FIN,Finland,SSP3,2100,7496.30974166887,170783314.69129834,66.43810729660639,11.374299014982066,51.78274001167985,0.35170415892506923,0.0,0.016999999999999998,0.06799999999999999
FIN,Finland,SSP5,2030,5747.170801946133,110742305.62013876,63.43810729660639,10.749299014982066,46.53274001167985,0.9767041589250692,0.07875000000000001,0.079875,0.16200000000000003
FIN,Finland,SSP5,2050,7246.432750279907,118747773.49629337,65.43810729660639,11.499299014982066,46.03274001167985,1.0267041589250692,0.05625000000000001,0.059625000000000004,0.126
FIN,Finland,SSP5,2100,10994.587621114342,138761443.1866799,70.43810729660639,13.374299014982066,44.78274001167985,1.1517041589250692,0.0,0.009,0.036
FJI,Fiji,SSP1,2030,36737.23323168972,67715900.794632,78.71117168612221,7.083322512620742,36.91914262116909,-0.7430872373154681,1.439375,4.690437499999999,19.3095
FJI,Fiji,SSP1,2050,46320.859292130524,72611026.1532801,80.71117168612221,7.833322512620742,34.41914262116909,-0.543087237315468,1.028125,3.5013124999999996,15.018499999999998
FJI,Fiji,SSP1,2100,70279.92444323254,84848839.54990032,85.71117168612221,9.708322512620743,28.169142621169087,-0.04308723731546804,0.0,0.5284999999999999,4.290999999999999
FJI,Fiji,SSP2,2030,36737.23323168972,67715900.794632,78.71117168612221,7.083322512620742,37.54414262116909,-0.793087237315468,2.2618750000000003,7.370687499999999,30.343500000000002
FJI,Fiji,SSP2,2050,46320.859292130524,72611026.1532801,80.71117168612221,7.833322512620742,36.29414262116909,-0.6930872373154681,1.6156250000000003,5.502062499999999,23.6005
FJI,Fiji,SSP2,2100,70279.92444323254,84848839.54990032,85.71117168612221,9.708322512620743,33.16914262116909,-0.44308723731546806,0.0,0.8304999999999998,6.742999999999999
FJI,Fiji,SSP3,2030,33942.00896406116,70163463.47395603,78.21117168612221,6.833322512620742,38.79414262116909,-0.918087237315468,3.495625,11.391062499999999,46.8945
FJI,Fiji,SSP3,2050,37935.18648924483,79953714.19125223,79.21117168612221,7.083322512620742,40.04414262116909,-1.068087237315468,2.496875,8.5031875,36.473499999999994
FJI,Fiji,SSP3,2100,47918.130302203994,104429340.98449272,81.71117168612221,7.708322512620742,43.16914262116909,-1.443087237315468,0.0,1.2834999999999996,10.420999999999998
FJI,Fiji,SSP5,2030,36737.23323168972,67715900.794632,78.71117168612221,7.083322512620742,37.91914262116909,-0.8180872373154681,1.8506250000000002,6.030562499999999,24.826500000000003
FJI,Fiji,SSP5,2050,46320.859292130524,72611026.1532801,80.71117168612221,7.833322512620742,37.41914262116909,-0.7680872373154681,1.3218750000000001,4.5016875,19.3095
FJI,Fiji,SSP5,2100,70279.92444323254,84848839.54990032,85.71117168612221,9.708322512620743,36.16914262116909,-0.6430872373154681,0.0,0.6794999999999999,5.516999999999999
FRA,France,SSP1,2030,3990.8945858110155,199788298.31544113,81.15880723073235,11.33474206093698,36.018588332428095,-0.5534113598583085,0.030624999999999996,0.031062499999999996,0.0945
FRA,France,SSP1,2050,5031.997521239976,214230825.90450916,83.15880723073235,12.08474206093698,33.518588332428095,-0.3534113598583084,0.021875,0.023187499999999996,0.0735
FRA,France,SSP1,2100,7634.7548598123785,250337144.87717924,88.15880723073235,13.95974206093698,27.268588332428095,0.1465886401416916,0.0,0.0034999999999999988,0.020999999999999994
FRA,France,SSP2,2030,3990.8945858110155,199788298.31544113,81.15880723073235,11.33474206093698,36.643588332428095,-0.6034113598583084,0.04812500000000001,0.0488125,0.14850000000000002
FRA,France,SSP2,2050,5031.997521239976,214230825.90450916,83.15880723073235,12.08474206093698,35.393588332428095,-0.5034113598583084,0.034375,0.036437500000000005,0.11549999999999999
FRA,France,SSP2,2100,7634.7548598123785,250337144.87717924,88.15880723073235,13.95974206093698,32.268588332428095,-0.2534113598583084,0.0,0.0055,0.032999999999999995
FRA,France,SSP3,2030,3687.2395629775688,207009562.10997513,80.65880723073235,11.08474206093698,37.893588332428095,-0.7284113598583084,0.07437500000000001,0.0754375,0.2295
FRA,France,SSP3,2050,4121.032452739636,235894617.2881112,81.65880723073235,11.33474206093698,39.143588332428095,-0.8784113598583084,0.053125000000000006,0.0563125,0.1785
FRA,France,SSP3,2100,5205.5146771448035,308107255.23345137,84.15880723073235,11.95974206093698,42.268588332428095,-1.2534113598583083,0.0,0.008499999999999999,0.05099999999999999
FRA,France,SSP5,2030,3990.8945858110155,199788298.31544113,81.15880723073235,11.33474206093698,37.018588332428095,-0.6284113598583084,0.03937500000000001,0.0399375,0.12150000000000001
FRA,France,SSP5,2050,5031.997521239976,214230825.90450916,83.15880723073235,12.08474206093698,36.518588332428095,-0.5784113598583085,0.028125000000000004,0.029812500000000002,0.0945
FRA,France,SSP5,2100,7634.7548598123785,250337144.87717924,88.15880723073235,13.95974206093698,35.268588332428095,-0.45341135985830844,0.0,0.0045,0.026999999999999996
FSM,"Micronesia, Fed. Sts.",SSP1,2030,12734.350746161437,52703274.36230777,63.95359988236723,11.520959227000624,43.55592130153194,-0.34013220610811434,7.993125,13.605374999999999,24.601499999999998
FSM,"Micronesia, Fed. Sts.",SSP1,2050,16056.355288638335,56513149.617414355,65.95359988236723,12.270959227000624,41.05592130153194,-0.14013220610811428,5.709375,10.156125,19.134499999999996
FSM,"Micronesia, Fed. Sts.",SSP1,2100,24361.36664483058,66037837.75518082,70.95359988236723,14.145959227000624,34.80592130153194,0.3598677938918857,0.0,1.5329999999999995,5.466999999999998
FSM,"Micronesia, Fed. Sts.",SSP2,2030,12734.350746161437,52703274.36230777,63.95359988236723,11.520959227000624,44.18092130153194,-0.39013220610811433,12.560625000000002,21.379875,38.6595
FSM,"Micronesia, Fed. Sts.",SSP2,2050,16056.355288638335,56513149.617414355,65.95359988236723,12.270959227000624,42.93092130153194,-0.2901322061081143,8.971875,15.959624999999999,30.068499999999997
FSM,"Micronesia, Fed. Sts.",SSP2,2100,24361.36664483058,66037837.75518082,70.95359988236723,14.145959227000624,39.80592130153194,-0.0401322061081143,0.0,2.4089999999999994,8.590999999999998
FSM,"Micronesia, Fed. Sts.",SSP3,2030,11765.432754605677,54608211.989861056,63.45359988236723,11.270959227000624,45.43092130153194,-0.5151322061081143,19.411875000000002,33.041624999999996,59.74649999999999
FSM,"Micronesia, Fed. Sts.",SSP3,2050,13149.60131397105,62227962.50007424,64.45359988236723,11.520959227000624,46.68092130153194,-0.6651322061081143,13.865625000000001,24.664875,46.46949999999999
FSM,"Micronesia, Fed. Sts.",SSP3,2100,16610.022712384485,81277338.77560717,66.95359988236723,12.145959227000624,49.80592130153194,-1.0401322061081144,0.0,3.722999999999999,13.276999999999996
FSM,"Micronesia, Fed. Sts.",SSP5,2030,12734.350746161437,52703274.36230777,63.95359988236723,11.520959227000624,44.55592130153194,-0.4151322061081143,10.276875,17.492625,31.630499999999998
FSM,"Micronesia, Fed. Sts.",SSP5,2050,16056.355288638335,56513149.617414355,65.95359988236723,12.270959227000624,44.05592130153194,-0.3651322061081143,7.340625000000001,13.057875000000001,24.601499999999994
FSM,"Micronesia, Fed. Sts.",SSP5,2100,24361.36664483058,66037837.75518082,70.95359988236723,14.145959227000624,42.80592130153194,-0.2401322061081143,0.0,1.9709999999999996,7.028999999999997
GAB,Gabon,SSP1,2030,65989.51422023504,153385542.16330013,64.26124315068404,10.492207462343522,36.3380018728337,-0.4045380209976851,1.1637499999999998,2.485,10.363499999999998
GAB,Gabon,SSP1,2050,83204.17010377461,164473653.64498445,66.26124315068404,11.242207462343522,33.8380018728337,-0.20453802099768503,0.8312499999999999,1.8549999999999998,8.0605
GAB,Gabon,SSP1,2100,126240.80981262357,192193932.34919533,71.26124315068404,13.117207462343522,27.5880018728337,0.29546197900231497,0.0,0.2799999999999999,2.302999999999999
GAB,Gabon,SSP2,2030,65989.51422023504,153385542.16330013,64.26124315068404,10.492207462343522,36.9630018728337,-0.4545380209976851,1.8287499999999999,3.9050000000000002,16.285500000000003
GAB,Gabon,SSP2,2050,83204.17010377461,164473653.64498445,66.26124315068404,11.242207462343522,35.7130018728337,-0.35453802099768505,1.30625,2.915,12.666500000000001
GAB,Gabon,SSP2,2100,126240.80981262357,192193932.34919533,71.26124315068404,13.117207462343522,32.5880018728337,-0.10453802099768505,0.0,0.43999999999999995,3.6189999999999998
GAB,Gabon,SSP3,2030,60968.57292086933,158929597.90414226,63.76124315068404,10.242207462343522,38.2130018728337,-0.579538020997685,2.82625,6.034999999999999,25.168499999999998
GAB,Gabon,SSP3,2050,68141.34620567749,181105820.86751097,64.76124315068404,10.492207462343522,39.4630018728337,-0.729538020997685,2.01875,4.505,19.575499999999995
GAB,Gabon,SSP3,2100,86073.27941769788,236546378.2759327,67.26124315068404,11.117207462343522,42.5880018728337,-1.1045380209976852,0.0,0.6799999999999998,5.592999999999998
GAB,Gabon,SSP5,2030,65989.51422023504,153385542.16330013,64.26124315068404,10.492207462343522,37.3380018728337,-0.47953802099768505,1.4962499999999999,3.195,13.3245
GAB,Gabon,SSP5,2050,83204.17010377461,164473653.64498445,66.26124315068404,11.242207462343522,36.8380018728337,-0.42953802099768507,1.06875,2.385,10.363499999999998
GAB,Gabon,SSP5,2100,126240.80981262357,192193932.34919533,71.26124315068404,13.117207462343522,35.5880018728337,-0.30453802099768507,0.0,0.35999999999999993,2.9609999999999994
GBR,United Kingdom,SSP1,2030,26043.377666039145,157504302.58174983,31.863609317785354,5.535726405069163,25.130079260652582,-0.8185423953620597,0.15312499999999998,0.1553125,0.315
GBR,United Kingdom,SSP1,2050,32837.3022745711,168890155.78043053,33.863609317785354,6.285726405069163,22.630079260652582,-0.6185423953620597,0.109375,0.11593749999999999,0.24499999999999997
GBR,United Kingdom,SSP1,2100,49822.11379590098,197354788.7771323,38.863609317785354,8.160726405069163,16.380079260652582,-0.11854239536205968,0.0,0.017499999999999995,0.06999999999999998
GBR,United Kingdom,SSP2,2030,26043.377666039145,157504302.58174983,31.863609317785354,5.535726405069163,25.755079260652582,-0.8685423953620597,0.24062500000000003,0.24406250000000002,0.49500000000000005
GBR,United Kingdom,SSP2,2050,32837.3022745711,168890155.78043053,33.863609317785354,6.285726405069163,24.505079260652582,-0.7685423953620597,0.171875,0.1821875,0.385
GBR,United Kingdom,SSP2,2100,49822.11379590098,197354788.7771323,38.863609317785354,8.160726405069163,21.380079260652582,-0.5185423953620597,0.0,0.027499999999999997,0.10999999999999999
GBR,United Kingdom,SSP3,2030,24061.816321883995,163197229.18109015,31.363609317785354,5.285726405069163,27.005079260652582,-0.9935423953620597,0.371875,0.37718749999999995,0.765
GBR,United Kingdom,SSP3,2050,26892.61824210564,185968935.57845157,32.363609317785354,5.535726405069163,28.255079260652582,-1.1435423953620596,0.265625,0.2815625,0.595
GBR,United Kingdom,SSP3,2100,33969.62304265976,242898201.57185513,34.863609317785354,6.160726405069163,31.380079260652582,-1.5185423953620596,0.0,0.04249999999999999,0.16999999999999996
GBR,United Kingdom,SSP5,2030,26043.377666039145,157504302.58174983,31.863609317785354,5.535726405069163,26.130079260652582,-0.8935423953620597,0.196875,0.1996875,0.405
GBR,United Kingdom,SSP5,2050,32837.3022745711,168890155.78043053,33.863609317785354,6.285726405069163,25.630079260652582,-0.8435423953620598,0.140625,0.1490625,0.315
GBR,United Kingdom,SSP5,2100,49822.11379590098,197354788.7771323,38.863609317785354,8.160726405069163,24.380079260652582,-0.7185423953620598,0.0,0.022499999999999996,0.08999999999999998
GEO,Georgia,SSP1,2030,59359.22095353418,146316460.79224816,59.45042974523951,5.353341606510015,38.49847625350497,0.04694354156113137,1.28625,3.4168749999999997,14.363999999999999
GEO,Georgia,SSP1,2050,74844.2351153257,156893554.343495,61.45042974523951,6.103341606510015,35.99847625350497,0.2469435415611314,0.91875,2.5506249999999997,11.171999999999999
GEO,Georgia,SSP1,2100,113556.77051980454,183336288.22161216,66.45042974523952,7.978341606510015,29.74847625350497,0.7469435415611314,0.0,0.3849999999999999,3.1919999999999993
GEO,Georgia,SSP2,2030,59359.22095353418,146316460.79224816,59.45042974523951,5.353341606510015,39.12347625350497,-0.003056458438868634,2.02125,5.369375000000001,22.572000000000003
GEO,Georgia,SSP2,2050,74844.2351153257,156893554.343495,61.45042974523951,6.103341606510015,37.87347625350497,0.09694354156113139,1.4437500000000003,4.008125000000001,17.556
GEO,Georgia,SSP2,2100,113556.77051980454,183336288.22161216,66.45042974523952,7.978341606510015,34.74847625350497,0.3469435415611314,0.0,0.605,5.015999999999999
GEO,Georgia,SSP3,2030,54842.75848967832,151605007.56787157,58.95042974523951,5.103341606510015,40.37347625350497,-0.12805645843886865,3.12375,8.298124999999999,34.884
GEO,Georgia,SSP3,2050,61294.847723758125,172759194.6703653,59.95042974523951,5.353341606510015,41.62347625350497,-0.2780564584388686,2.2312499999999997,6.194375,27.131999999999998
GEO,Georgia,SSP3,2100,77425.07080895764,225644662.42659956,62.45042974523951,5.978341606510015,44.74847625350497,-0.6530564584388686,0.0,0.9349999999999997,7.751999999999998
GEO,Georgia,SSP5,2030,59359.22095353418,146316460.79224816,59.45042974523951,5.353341606510015,39.49847625350497,-0.028056458438868635,1.65375,4.3931249999999995,18.468
GEO,Georgia,SSP5,2050,74844.2351153257,156893554.343495,61.45042974523951,6.103341606510015,38.99847625350497,0.021943541561131374,1.1812500000000001,3.279375,14.363999999999999
GEO,Georgia,SSP5,2100,113556.77051980454,183336288.22161216,66.45042974523952,7.978341606510015,37.74847625350497,0.14694354156113137,0.0,0.4949999999999999,4.103999999999999
GHA,Ghana,SSP1,2030,13852.564722998011,90611596.13079502,54.91028406384241,10.533500980522165,42.802809526029314,-0.809391980455911,11.943749999999998,17.4881875,26.901
GHA,Ghana,SSP1,2050,17466.277259432278,97161831.99567175,56.91028406384241,11.283500980522165,40.302809526029314,-0.6093919804559109,8.53125,13.054562499999998,20.923
GHA,Ghana,SSP1,2100,26500.55860051794,113537421.65786362,61.91028406384241,13.158500980522165,34.052809526029314,-0.10939198045591092,0.0,1.9704999999999995,5.977999999999999
GHA,Ghana,SSP2,2030,13852.564722998011,90611596.13079502,54.91028406384241,10.533500980522165,43.427809526029314,-0.8593919804559109,18.768750000000004,27.4814375,42.273
GHA,Ghana,SSP2,2050,17466.277259432278,97161831.99567175,56.91028406384241,11.283500980522165,42.177809526029314,-0.7593919804559109,13.406250000000002,20.5143125,32.879000000000005
GHA,Ghana,SSP2,2100,26500.55860051794,113537421.65786362,61.91028406384241,13.158500980522165,39.052809526029314,-0.5093919804559109,0.0,3.0964999999999994,9.393999999999998
GHA,Ghana,SSP3,2030,12798.565233204687,93886714.06323338,54.41028406384241,10.283500980522165,44.677809526029314,-0.9843919804559109,29.006249999999998,42.471312499999996,65.331
GHA,Ghana,SSP3,2050,14304.278790052296,106987185.79298688,55.41028406384241,10.533500980522165,45.927809526029314,-1.134391980455911,20.71875,31.7039375,50.813
GHA,Ghana,SSP3,2100,18068.562682171323,139738365.1173706,57.91028406384241,11.158500980522165,49.052809526029314,-1.509391980455911,0.0,4.785499999999999,14.517999999999997
GHA,Ghana,SSP5,2030,13852.564722998011,90611596.13079502,54.91028406384241,10.533500980522165,43.802809526029314,-0.8843919804559109,15.356250000000001,22.4848125,34.58700000000001
GHA,Ghana,SSP5,2050,17466.277259432278,97161831.99567175,56.91028406384241,11.283500980522165,43.302809526029314,-0.834391980455911,10.96875,16.7844375,26.901000000000003
GHA,Ghana,SSP5,2100,26500.55860051794,113537421.65786362,61.91028406384241,13.158500980522165,42.052809526029314,-0.709391980455911,0.0,2.5334999999999996,7.686
GIN,Guinea,SSP1,2030,27286.66139558563,130254102.84815054,61.188175514805266,12.939898411883222,43.510808948568354,-0.5741311458371406,3.583125,9.070249999999998,24.128999999999998
GIN,Guinea,SSP1,2050,34404.92089008623,139670062.0901855,63.188175514805266,13.689898411883222,41.010808948568354,-0.3741311458371406,2.5593749999999997,6.770749999999999,18.766999999999996
GIN,Guinea,SSP1,2100,52200.56962633773,163209960.19527295,68.18817551480527,15.564898411883222,34.760808948568354,0.12586885416285942,0.0,1.0219999999999996,5.361999999999997
GIN,Guinea,SSP2,2030,27286.66139558563,130254102.84815054,61.188175514805266,12.939898411883222,44.135808948568354,-0.6241311458371406,5.630625,14.253250000000001,37.917
GIN,Guinea,SSP2,2050,34404.92089008623,139670062.0901855,63.188175514805266,13.689898411883222,42.885808948568354,-0.5241311458371406,4.0218750000000005,10.639750000000001,29.491
GIN,Guinea,SSP2,2100,52200.56962633773,163209960.19527295,68.18817551480527,15.564898411883222,39.760808948568354,-0.2741311458371406,0.0,1.6059999999999999,8.425999999999998
GIN,Guinea,SSP3,2030,25210.50237635629,134962082.469168,60.688175514805266,12.689898411883222,45.385808948568354,-0.7491311458371406,8.701875,22.027749999999997,58.599000000000004
GIN,Guinea,SSP3,2050,28176.443832398207,153794000.95323798,61.688175514805266,12.939898411883222,46.635808948568354,-0.8991311458371406,6.215624999999999,16.44325,45.577
GIN,Guinea,SSP3,2100,35591.29747250299,200873797.16341287,64.18817551480527,13.564898411883222,49.760808948568354,-1.2741311458371407,0.0,2.4819999999999993,13.021999999999997
GIN,Guinea,SSP5,2030,27286.66139558563,130254102.84815054,61.188175514805266,12.939898411883222,44.510808948568354,-0.6491311458371406,4.606875,11.66175,31.023
GIN,Guinea,SSP5,2050,34404.92089008623,139670062.0901855,63.188175514805266,13.689898411883222,44.010808948568354,-0.5991311458371407,3.290625,8.70525,24.128999999999998
GIN,Guinea,SSP5,2100,52200.56962633773,163209960.19527295,68.18817551480527,15.564898411883222,42.760808948568354,-0.4741311458371406,0.0,1.3139999999999998,6.893999999999998
GMB,"Gambia, The",SSP1,2030,7006.93545160867,133672990.22667144,32.59067863249731,10.232755812734633,51.95690724274873,0.2509483557517579,6.737499999999999,12.487124999999999,24.633000000000003
GMB,"Gambia, The",SSP1,2050,8834.83165637615,143336097.9539007,34.59067863249731,10.982755812734633,49.45690724274873,0.45094835575175796,4.8125,9.321375,19.159
GMB,"Gambia, The",SSP1,2100,13404.572168294848,167493867.27197385,39.59067863249731,12.857755812734633,43.20690724274873,0.950948355751758,0.0,1.4069999999999998,5.473999999999999
GMB,"Gambia, The",SSP2,2030,7006.93545160867,133672990.22667144,32.59067863249731,10.232755812734633,52.58190724274873,0.2009483557517579,10.587500000000002,19.622625000000003,38.709
GMB,"Gambia, The",SSP2,2050,8834.83165637615,143336097.9539007,34.59067863249731,10.982755812734633,51.33190724274873,0.30094835575175793,7.562500000000001,14.647875,30.107000000000003
GMB,"Gambia, The",SSP2,2100,13404.572168294848,167493867.27197385,39.59067863249731,12.857755812734633,48.20690724274873,0.5509483557517579,0.0,2.211,8.601999999999999
GMB,"Gambia, The",SSP3,2030,6473.799058551489,138504544.09028605,32.09067863249731,9.982755812734633,53.83190724274873,0.07594835575175791,16.3625,30.325875,59.823
GMB,"Gambia, The",SSP3,2050,7235.4224772046055,157830759.54474458,33.09067863249731,10.232755812734633,55.08190724274873,-0.07405164424824207,11.6875,22.637625,46.528999999999996
GMB,"Gambia, The",SSP3,2100,9139.481023837396,206146298.1808909,35.59067863249731,10.857755812734633,58.20690724274873,-0.44905164424824207,0.0,3.4169999999999994,13.293999999999997
GMB,"Gambia, The",SSP5,2030,7006.93545160867,133672990.22667144,32.59067863249731,10.232755812734633,52.95690724274873,0.1759483557517579,8.6625,16.054875000000003,31.671000000000006
GMB,"Gambia, The",SSP5,2050,8834.83165637615,143336097.9539007,34.59067863249731,10.982755812734633,52.45690724274873,0.22594835575175792,6.1875,11.984625000000001,24.633000000000003
GMB,"Gambia, The",SSP5,2100,13404.572168294848,167493867.27197385,39.59067863249731,12.857755812734633,51.20690724274873,0.3509483557517579,0.0,1.809,7.037999999999999
GNB,Guinea-Bissau,SSP1,2030,28190.93407797501,133852393.80015436,58.495173429491,9.83116789315935,51.99394426329576,-0.1277947243984515,12.219374999999998,19.2898125,28.791
GNB,Guinea-Bissau,SSP1,2050,35545.09079396849,143528470.46040648,60.495173429491,10.58116789315935,49.49394426329576,0.07220527560154855,8.728124999999999,14.3994375,22.392999999999997
GNB,Guinea-Bissau,SSP1,2100,53930.482583952195,167718662.11103678,65.49517342949099,12.45616789315935,43.24394426329576,0.5722052756015485,0.0,2.1734999999999993,6.397999999999998
GNB,Guinea-Bissau,SSP2,2030,28190.93407797501,133852393.80015436,58.495173429491,9.83116789315935,52.61894426329576,-0.1777947243984515,19.201875,30.3125625,45.24300000000001
GNB,Guinea-Bissau,SSP2,2050,35545.09079396849,143528470.46040648,60.495173429491,10.58116789315935,51.36894426329576,-0.07779472439845148,13.715625,22.6276875,35.18900000000001
GNB,Guinea-Bissau,SSP2,2100,53930.482583952195,167718662.11103678,65.49517342949099,12.45616789315935,48.24394426329576,0.17220527560154852,0.0,3.4154999999999993,10.054
GNB,Guinea-Bissau,SSP3,2030,26045.971702476912,138690432.1302804,57.995173429491,9.58116789315935,53.86894426329576,-0.3027947243984515,29.675625,46.846687499999994,69.921
GNB,Guinea-Bissau,SSP3,2050,29110.203667474194,158042585.45078465,58.995173429491,9.83116789315935,55.11894426329576,-0.4527947243984515,21.196875,34.9700625,54.382999999999996
GNB,Guinea-Bissau,SSP3,2100,36770.78357996741,206422968.75204527,61.495173429491,10.45616789315935,58.24394426329576,-0.8277947243984515,0.0,5.278499999999998,15.537999999999997
GNB,Guinea-Bissau,SSP5,2030,28190.93407797501,133852393.80015436,58.495173429491,9.83116789315935,52.99394426329576,-0.2027947243984515,15.710624999999999,24.801187499999997,37.017
GNB,Guinea-Bissau,SSP5,2050,35545.09079396849,143528470.46040648,60.495173429491,10.58116789315935,52.49394426329576,-0.1527947243984515,11.221874999999999,18.5135625,28.791
GNB,Guinea-Bissau,SSP5,2100,53930.482583952195,167718662.11103678,65.49517342949099,12.45616789315935,51.24394426329576,-0.027794724398451487,0.0,2.7944999999999993,8.225999999999999
GNQ,Equatorial Guinea,SSP1,2030,66411.41060705508,187958456.9148538,42.74746808735779,5.0686130087516545,26.7733400413228,-0.8635563486969006,2.6950000000000003,6.678437499999999,18.3015
GNQ,Equatorial Guinea,SSP1,2050,83736.12641759118,201545815.24604806,44.74746808735779,5.8186130087516545,24.2733400413228,-0.6635563486969005,1.925,4.985312499999999,14.234499999999999
